Model Marker Errors from IK
version=1
nRows=1897
nColumns=4
inDegrees=no
endheader
time	total_squared_error	marker_error_RMS	marker_error_max
      2.00500000	      0.00541875	      0.01366944	      0.02199775
      2.01000000	      0.00551765	      0.01379362	      0.02209607
      2.01500000	      0.00539835	      0.01364368	      0.02210383
      2.02000000	      0.00549260	      0.01376226	      0.02217097
      2.02500000	      0.00536457	      0.01360093	      0.02220630
      2.03000000	      0.00542737	      0.01368030	      0.02228407
      2.03500000	      0.00535826	      0.01359292	      0.02289863
      2.04000000	      0.00540047	      0.01364636	      0.02293495
      2.04500000	      0.00540027	      0.01364611	      0.02326963
      2.05000000	      0.00548482	      0.01375251	      0.02336790
      2.05500000	      0.00533519	      0.01356363	      0.02390325
      2.06000000	      0.00533380	      0.01356186	      0.02407953
      2.06500000	      0.00534017	      0.01356995	      0.02430082
      2.07000000	      0.00530438	      0.01352440	      0.02427002
      2.07500000	      0.00530894	      0.01353022	      0.02448993
      2.08000000	      0.00530833	      0.01352944	      0.02462459
      2.08500000	      0.00530109	      0.01352022	      0.02476766
      2.09000000	      0.00530040	      0.01351933	      0.02490748
      2.09500000	      0.00529257	      0.01350935	      0.02503200
      2.10000000	      0.00517447	      0.01335777	      0.02449931
      2.10500000	      0.00516536	      0.01334600	      0.02463410
      2.11000000	      0.00515725	      0.01333553	      0.02472505
      2.11500000	      0.00514996	      0.01332610	      0.02480287
      2.12000000	      0.00513871	      0.01331153	      0.02486978
      2.12500000	      0.00514182	      0.01331556	      0.02482725
      2.13000000	      0.00512961	      0.01329974	      0.02494022
      2.13500000	      0.00512381	      0.01329222	      0.02495931
      2.14000000	      0.00511588	      0.01328193	      0.02495272
      2.14500000	      0.00511027	      0.01327464	      0.02491204
      2.15000000	      0.00510775	      0.01327138	      0.02492389
      2.15500000	      0.00511805	      0.01328474	      0.02490177
      2.16000000	      0.00510655	      0.01326982	      0.02489723
      2.16500000	      0.00511923	      0.01328628	      0.02490353
      2.17000000	      0.00502648	      0.01316536	      0.02366153
      2.17500000	      0.00501062	      0.01314458	      0.02367513
      2.18000000	      0.00499882	      0.01312909	      0.02375220
      2.18500000	      0.00498120	      0.01310593	      0.02375242
      2.19000000	      0.00496860	      0.01308935	      0.02372220
      2.19500000	      0.00493824	      0.01304930	      0.02367087
      2.20000000	      0.00496215	      0.01308084	      0.02347126
      2.20500000	      0.00491614	      0.01302006	      0.02342600
      2.21000000	      0.00493236	      0.01304153	      0.02326462
      2.21500000	      0.00487190	      0.01296134	      0.02319647
      2.22000000	      0.00491668	      0.01302078	      0.02319204
      2.22500000	      0.00490169	      0.01300091	      0.02301917
      2.23000000	      0.00485250	      0.01293551	      0.02291314
      2.23500000	      0.00481623	      0.01288709	      0.02262932
      2.24000000	      0.00480546	      0.01287267	      0.02232555
      2.24500000	      0.00482619	      0.01290040	      0.02206126
      2.25000000	      0.00481778	      0.01288916	      0.02176739
      2.25500000	      0.00471751	      0.01275432	      0.02155515
      2.26000000	      0.00479917	      0.01286424	      0.02222693
      2.26500000	      0.00479079	      0.01285301	      0.02183055
      2.27000000	      0.00478564	      0.01284609	      0.02145483
      2.27500000	      0.00480055	      0.01286609	      0.02106805
