Model Marker Errors from IK
version=1
nRows=500
nColumns=4
inDegrees=no
endheader
time	total_squared_error	marker_error_RMS	marker_error_max
      1.86000000	      0.00621095	      0.01438860	      0.02469262
      1.86500000	      0.00623074	      0.01441150	      0.02482578
      1.87000000	      0.00625028	      0.01443408	      0.02484572
      1.87500000	      0.00627663	      0.01446447	      0.02510725
      1.88000000	      0.00630687	      0.01449927	      0.02511673
      1.88500000	      0.00633455	      0.01453105	      0.02530943
      1.89000000	      0.00635526	      0.01455480	      0.02559596
      1.89500000	      0.00638271	      0.01458619	      0.02568683
      1.90000000	      0.00645634	      0.01467009	      0.02569292
      1.90500000	      0.00642194	      0.01463094	      0.02619842
      1.91000000	      0.00644531	      0.01465755	      0.02629881
      1.91500000	      0.00646738	      0.01468262	      0.02635683
      1.92000000	      0.00648322	      0.01470059	      0.02624571
      1.92500000	      0.00651158	      0.01473271	      0.02640137
      1.93000000	      0.00652621	      0.01474925	      0.02637732
      1.93500000	      0.00654896	      0.01477494	      0.02634822
      1.94000000	      0.00659779	      0.01482991	      0.02634126
      1.94500000	      0.00660364	      0.01483649	      0.02638782
      1.95000000	      0.00663536	      0.01487207	      0.02630991
      1.95500000	      0.00666024	      0.01489994	      0.02622262
      1.96000000	      0.00668045	      0.01492252	      0.02600637
      1.96500000	      0.00669879	      0.01494299	      0.02600117
      1.97000000	      0.00671307	      0.01495892	      0.02598114
      1.97500000	      0.00672845	      0.01497604	      0.02595439
      1.98000000	      0.00673714	      0.01498570	      0.02564129
      1.98500000	      0.00675731	      0.01500812	      0.02562298
      1.99000000	      0.00677908	      0.01503228	      0.02556692
      1.99500000	      0.00680454	      0.01506048	      0.02544781
      2.00000000	      0.00683407	      0.01509312	      0.02532990
      2.00500000	      0.00686880	      0.01513143	      0.02518517
      2.01000000	      0.00690450	      0.01517070	      0.02499456
      2.01500000	      0.00694517	      0.01521531	      0.02455562
      2.02000000	      0.00697068	      0.01524322	      0.02454756
      2.02500000	      0.00700401	      0.01527963	      0.02494759
      2.03000000	      0.00703750	      0.01531611	      0.02534286
      2.03500000	      0.00707813	      0.01536027	      0.02597854
      2.04000000	      0.00709964	      0.01538358	      0.02617634
      2.04500000	      0.00711002	      0.01539483	      0.02630878
      2.05000000	      0.00712592	      0.01541203	      0.02655155
      2.05500000	      0.00710471	      0.01538907	      0.02640990
      2.06000000	      0.00708528	      0.01536802	      0.02661008
      2.06500000	      0.00705619	      0.01533644	      0.02690412
      2.07000000	      0.00699676	      0.01527171	      0.02696466
      2.07500000	      0.00694782	      0.01521821	      0.02716702
      2.08000000	      0.00685430	      0.01511544	      0.02713013
      2.08500000	      0.00676634	      0.01501815	      0.02709849
      2.09000000	      0.00668054	      0.01492262	      0.02696030
      2.09500000	      0.00659071	      0.01482196	      0.02709687
      2.10000000	      0.00649782	      0.01471713	      0.02672120
      2.10500000	      0.00643681	      0.01464788	      0.02661616
      2.11000000	      0.00638866	      0.01459298	      0.02672292
      2.11500000	      0.00633104	      0.01452704	      0.02640563
      2.12000000	      0.00625926	      0.01444444	      0.02629233
      2.12500000	      0.00623811	      0.01442002	      0.02615259
      2.13000000	      0.00616676	      0.01433732	      0.02646297
      2.13500000	      0.00612967	      0.01429413	      0.02612487
      2.14000000	      0.00602495	      0.01417151	      0.02604384
      2.14500000	      0.00595702	      0.01409140	      0.02565686
      2.15000000	      0.00585021	      0.01396449	      0.02523227
      2.15500000	      0.00567894	      0.01375856	      0.02482743
      2.16000000	      0.00556371	      0.01361826	      0.02462017
      2.16500000	      0.00537089	      0.01338020	      0.02426743
      2.17000000	      0.00525681	      0.01323734	      0.02401661
      2.17500000	      0.00516428	      0.01312031	      0.02386515
      2.18000000	      0.00507611	      0.01300783	      0.02372825
      2.18500000	      0.00502805	      0.01294611	      0.02377774
      2.19000000	      0.00498553	      0.01289125	      0.02404997
      2.19500000	      0.00499691	      0.01290595	      0.02402476
      2.20000000	      0.00507180	      0.01300231	      0.02459436
      2.20500000	      0.00518172	      0.01314246	      0.02490019
      2.21000000	      0.00530791	      0.01330152	      0.02556780
      2.21500000	      0.00542004	      0.01344127	      0.02586447
      2.22000000	      0.00551851	      0.01356282	      0.02665614
      2.22500000	      0.00562044	      0.01368751	      0.02702702
      2.23000000	      0.00568812	      0.01376968	      0.02765065
      2.23500000	      0.00575214	      0.01384695	      0.02791921
      2.24000000	      0.00579317	      0.01389624	      0.02823104
      2.24500000	      0.00582893	      0.01393907	      0.02865812
      2.25000000	      0.00579309	      0.01389615	      0.02885151
      2.25500000	      0.00575726	      0.01385311	      0.02877579
      2.26000000	      0.00575518	      0.01385061	      0.02902548
      2.26500000	      0.00567267	      0.01375096	      0.02839894
      2.27000000	      0.00567041	      0.01374822	      0.02857740
      2.27500000	      0.00557076	      0.01362689	      0.02781731
      2.28000000	      0.00552146	      0.01356646	      0.02755791
      2.28500000	      0.00547839	      0.01351343	      0.02719610
      2.29000000	      0.00543300	      0.01345734	      0.02673638
      2.29500000	      0.00539405	      0.01340902	      0.02615355
      2.30000000	      0.00536279	      0.01337010	      0.02572654
      2.30500000	      0.00532600	      0.01332416	      0.02518706
      2.31000000	      0.00528241	      0.01326952	      0.02449511
      2.31500000	      0.00525516	      0.01323526	      0.02400278
      2.32000000	      0.00522862	      0.01320180	      0.02343135
      2.32500000	      0.00516184	      0.01311722	      0.02261251
      2.33000000	      0.00513622	      0.01308462	      0.02222171
      2.33500000	      0.00511071	      0.01305209	      0.02172570
      2.34000000	      0.00505775	      0.01298429	      0.02104170
      2.34500000	      0.00503076	      0.01294959	      0.02061259
      2.35000000	      0.00499494	      0.01290341	      0.02047246
      2.35500000	      0.00495737	      0.01285479	      0.02038957
      2.36000000	      0.00494513	      0.01283891	      0.02021241
      2.36500000	      0.00491891	      0.01280483	      0.02030430
      2.37000000	      0.00489093	      0.01276836	      0.02017060
      2.37500000	      0.00486917	      0.01273992	      0.02001834
      2.38000000	      0.00484882	      0.01271327	      0.01982427
      2.38500000	      0.00484856	      0.01271293	      0.01967692
      2.39000000	      0.00482955	      0.01268799	      0.01970397
      2.39500000	      0.00484341	      0.01270618	      0.01980771
      2.40000000	      0.00485843	      0.01272586	      0.01977020
      2.40500000	      0.00488426	      0.01275965	      0.01975860
      2.41000000	      0.00493282	      0.01282293	      0.01991306
      2.41500000	      0.00496912	      0.01287002	      0.01979958
      2.42000000	      0.00502307	      0.01293969	      0.01988131
      2.42500000	      0.00509197	      0.01302814	      0.02005512
      2.43000000	      0.00516034	      0.01311531	      0.02010714
      2.43500000	      0.00525361	      0.01323330	      0.02043753
